"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"CGI_10007165" 294.920822555567 -1.25670218210148 0.420201836584347 -2.99071082677009 0.00278328925694288 0.0217535087812873
"CGI_10007186" 1359.36307423951 1.29492260736956 0.446285410416407 2.90155711377911 0.00371313085913901 0.0270454661349769
"CGI_10007195" 42.2970110571827 1.32384783691145 0.453778331830354 2.91738883073504 0.00352975448556738 0.0259879247526202
"CGI_10007212" 1750.32765939297 1.13522254589517 0.37406923194721 3.0347926237766 0.00240701128091823 0.0197477165912116
"CGI_10007217" 196.193142879311 -1.76118741577974 0.502240771369093 -3.50665958675318 0.000453769246357856 0.00576128282298827
"CGI_10007218" 291.184243375578 -2.48151679118361 0.449386796487163 -5.52200645542218 3.35150172941818e-08 2.36769904277496e-06
"CGI_10007223" 158.390141167673 -1.17044446827658 0.441233739992109 -2.65266311750664 0.00798595310786527 0.0471521836183421
"CGI_10007227" 75.3237493489191 0.986097942914277 0.36655075369222 2.69020847176397 0.00714073952653914 0.0436082296817506
"CGI_10007242" 61.7662365011826 -2.11955296912392 0.771417886100459 -2.74760672174497 0.00600319683021323 0.0386503693792026
"CGI_10007244" 119.946398167205 -0.963501294219154 0.354005218946371 -2.72171494275376 0.00649441356360005 0.0408567472836877
"CGI_10007254" 61.6276071679552 1.54453258574846 0.434020612723517 3.55866182496814 0.000372749101286044 0.0049579726615014
"CGI_10007265" 992.315632517472 -1.02390993535419 0.34339803162415 -2.98170007123064 0.00286652677157511 0.0221627007025394
"CGI_10007269" 82.7913499683596 -1.47023544876023 0.436919365801624 -3.36500408047319 0.000765425270607157 0.00861032293255485
"CGI_10007272" 40.5726267735228 -1.69710416634941 0.551639206170981 -3.07647489040762 0.00209463944100399 0.0179388083447493
"CGI_10007276" 441.803468712263 -1.99411509382513 0.346762531633341 -5.750664826538 8.88931912205686e-09 7.87290136488118e-07
"CGI_10007294" 149.454745616895 1.87433878211194 0.366799866125999 5.10997673447375 3.22198486454258e-07 1.67617069342794e-05
"CGI_10007296" 22.2569227887974 1.49125723669668 0.547448837578338 2.72401206164455 0.00644941510696107 0.0406581877368004
"CGI_10007304" 592.28540298564 -1.8614621137119 0.416616060358234 -4.46805174075933 7.89352158894222e-06 0.000238064415230623
"CGI_10007336" 42.2790683110997 2.57190309013258 0.670303588979816 3.83692275025253 0.000124585640540884 0.00213192920797389
"CGI_10007343" 357.056810229345 1.06814419914472 0.371606804737722 2.87439354050207 0.00404804215041789 0.0286535100518468
"CGI_10007346" 35.2840067251192 -1.94043229215014 0.500418872865161 -3.87761612794528 0.00010548498115978 0.00187212641049557
"CGI_10007347" 2198.17519989488 -1.30054158333969 0.276427671720384 -4.7048169065188 2.54093886694204e-06 9.24514750865723e-05
"CGI_10007352" 116.407112177361 1.41458358164514 0.506552513019792 2.79257045476324 0.00522910787149754 0.0346874981786297
"CGI_10007354" 745.864840761207 -0.975621788095241 0.36205905732017 -2.69464820274471 0.00704629830300278 0.0431565559909895
"CGI_10007361" 223.019580817362 -1.26921111012582 0.464756836782572 -2.7309143398779 0.00631588853642317 0.0400784076782579
"CGI_10007369" 1880.09272771476 2.37015867058145 0.425529479133906 5.56990475819797 2.54878622697138e-08 1.89005837155242e-06
"CGI_10007380" 57.6029384713414 -1.35910195168605 0.420820403050664 -3.229648424443 0.00123942528593304 0.0122498668978772
"CGI_10007406" 163.105627819279 -1.13158069949281 0.350448855749761 -3.22894676620322 0.00124247020343775 0.012273280203273
"CGI_10007411" 571.769143902521 -2.01533178959978 0.566675101661408 -3.55641492575044 0.000375950148057683 0.00498593929009152
"CGI_10007415" 334.663350938321 1.72467553208081 0.494778963285748 3.48574951656699 0.000490760301041092 0.00612387905546534
"CGI_10007416" 777.950478149643 2.08310703147647 0.550939397567157 3.78100938265637 0.000156193786725419 0.00256174741805485
"CGI_10007422" 62.7105316456803 -1.36609511978161 0.435413081102206 -3.13746917369471 0.00170413192784631 0.0155166596198484
"CGI_10007437" 133.886399938067 -1.92809834010892 0.432686317018927 -4.45611119249832 8.34597557017879e-06 0.000247193364522294
"CGI_10007439" 253.581305403825 0.868565357108631 0.316577082324203 2.74361413255791 0.00607669201564754 0.038999088100423
"CGI_10007495" 45.4006961090741 -1.22513725981078 0.465905774960852 -2.62958161425178 0.00854900087067614 0.0494415982848944
"CGI_10007529" 911.397154320402 -1.13519883871477 0.389766250762467 -2.91251188755845 0.00358534553368253 0.0263262569837387
"CGI_10007533" 143.753476710157 2.05742645349393 0.579640358963341 3.54948792243096 0.000385981170671813 0.00510034507621356
"CGI_10007552" 187.898896337174 -1.44610425308607 0.365041664291247 -3.96147726285924 7.44874762280606e-05 0.00143718875493801
"CGI_10007555" 450.337099580702 -3.05642872762272 0.548613505889395 -5.57118753878969 2.53008798862806e-08 1.89005837155242e-06
"CGI_10007556" 12997.0582888071 -1.25464903490861 0.462781943144362 -2.71110196388374 0.00670600010502573 0.0417582338248582
"CGI_10007559" 946.395389508952 1.44813039501257 0.42455606339576 3.41092854364126 0.000647420560760205 0.00760813443440924
"CGI_10007561" 340.044343327781 -1.44265424217503 0.378212634036608 -3.81439992307448 0.000136514243409926 0.00229495611421353
"CGI_10007576" 433.291137841235 -1.58142951194949 0.392473660295046 -4.02939017808389 5.59217334703985e-05 0.00113443015965202
"CGI_10007579" 719.091205749392 -1.67859806274265 0.376344590827684 -4.46026886968392 8.18568949744035e-06 0.000243629520939243
"CGI_10007581" 42.2321241297818 2.31588276010416 0.559253760078609 4.14102313729396 3.45760077416828e-05 0.000775972801678608
"CGI_10007635" 112.474867529899 1.53502100591558 0.43079502324688 3.56322827117687 0.000366321865679289 0.00490120839592718
"CGI_10007641" 181.981113565301 1.77292902706361 0.420486961916618 4.21637098801456 2.48265211188873e-05 0.000600200156370862
"CGI_10007651" 873.317846124107 -2.22642005961573 0.405096618245503 -5.49602232982956 3.88453342891418e-08 2.69189270745671e-06
"CGI_10007654" 123.083332311745 1.03886538885735 0.334942496151948 3.1016231167814 0.00192462820874948 0.0169628882320658
"CGI_10007656" 276.378918978633 1.62411002649967 0.377217917357162 4.30549544909848 1.66612416009381e-05 0.000439184780968064
"CGI_10007658" 144.998268216052 1.6661927512116 0.633196776296909 2.63139803230822 0.00850343801364098 0.049246705127804
"CGI_10007661" 127.615244027157 -1.59494283193879 0.535836877372958 -2.97654547361186 0.002915158465469 0.0224459784135094
"CGI_10007664" 195.984108180369 -1.99644220965343 0.505169783265677 -3.95202222260287 7.74935421275094e-05 0.00148571568201379
"CGI_10007666" 294.336219071827 -2.00237348150537 0.58972076396477 -3.39546036677282 0.000685132923845952 0.00792862973828232
"CGI_10007667" 166.129172401353 -1.45161413748307 0.441885997275021 -3.28504217475715 0.00101967107322281 0.0106141379803601
"CGI_10007690" 117.263719362302 -2.13359659411379 0.470680768880561 -4.53300142087429 5.81514237982285e-06 0.00018620762795073
"CGI_10007700" 232.272029466916 1.11902220745521 0.413064649971606 2.70907279897258 0.00674715334015294 0.0418902171900129
"CGI_10007706" 250.354878107017 0.919663725368576 0.318267470264658 2.88959385200071 0.00385739843018023 0.0277585913192043
"CGI_10007707" 252.485704768093 -1.75991138072132 0.412945666201964 -4.26184731978898 2.02743947181876e-05 0.000513445180023992
"CGI_10007711" 333.43851287321 -1.92764974419485 0.344270497660497 -5.59923013239375 2.15305819945564e-08 1.67055233629558e-06
"CGI_10007712" 376.540243345526 -1.51393331435081 0.388021820708106 -3.90167055962992 9.55311141992236e-05 0.00172503745128466
"CGI_10007716" 50.6283090226825 1.12694655259906 0.427101122924893 2.63859421600545 0.00832505637253118 0.0484920511708938
"CGI_10007724" 128.442606048112 -0.887711262746254 0.335747149210744 -2.64398749128038 0.00819356840564307 0.0480809398748725
"CGI_10007727" 583.470344959738 0.830507439729496 0.313583471961971 2.64844136884298 0.00808638745197758 0.0475333700643075
"CGI_10007750" 164.201684099902 1.7482853073614 0.596456031133285 2.93112185325648 0.00337740274242798 0.0252035035723479
"CGI_10007771" 895.467892423693 -1.04461858869014 0.306198443603804 -3.41157380290866 0.000645890138400675 0.00759998791497255
"CGI_10007773" 103.930212197942 -1.34606064249166 0.463763355575522 -2.9024730529242 0.0037022900995997 0.0269882221620702
"CGI_10007774" 350.346782955882 -1.09324663743112 0.351704526386449 -3.10842356413085 0.00188088291649515 0.0166989292087462
"CGI_10007775" 275.669037053248 1.25410247768767 0.314231102808358 3.99101956006091 6.57898534276829e-05 0.00129553208116378
"CGI_10007793" 2229.18420725821 -2.76693954892017 0.70142988486575 -3.94471294796593 7.9895627220961e-05 0.00151260167656284
"CGI_10007795" 28.7459334375328 1.47093646933553 0.49429356919878 2.9758357401247 0.0029219131959906 0.0224884510328128
"CGI_10007800" 186.952836421451 -2.02831712213264 0.395290948134057 -5.1312005288944 2.87899991712737e-07 1.51950937486525e-05
"CGI_10007820" 173.654912700983 -1.31573132414093 0.450919930157786 -2.91788239140489 0.00352417243757195 0.0259678874904856
"CGI_10007827" 76.209539752446 -1.33937040799441 0.469445532295166 -2.85309011557974 0.00432963417857013 0.0300911395872633
"CGI_10007831" 64.2618811997167 1.57325037608486 0.402373938877293 3.90992115561598 9.23262517995166e-05 0.00168639379041451
"CGI_10007833" 525.095143058011 -2.17038538258603 0.627672989990949 -3.45782822774854 0.000544548461940645 0.00663990723639648
"CGI_10007838" 178.820955714909 -1.56694341662621 0.513566741991778 -3.0510998639614 0.00228004726440903 0.0190066749920158
"CGI_10007866" 5921.36133153978 -2.11376446352251 0.285017709804545 -7.41625657216897 1.20477004091056e-13 3.17011664677856e-11
"CGI_10007868" 506.253638722033 1.28882748500829 0.46011627746593 2.80109082883668 0.00509301820399509 0.0340334333867261
"CGI_10007879" 616.63684288688 1.2463852735942 0.411799913582803 3.02667687020673 0.00247258119045865 0.0201633630774937
"CGI_10007887" 4295.77313860749 -2.03619321286601 0.487593616333527 -4.17600465768444 2.96673746640543e-05 0.000695918416538204
"CGI_10007893" 127.091747282777 -1.16254616597581 0.437606819060828 -2.65659974968127 0.00789330955293883 0.0467419857283618
"CGI_10007918" 4539.61310245543 -1.07526511681372 0.355216254503057 -3.02707182788694 0.00246935273718983 0.020149918335469
"CGI_10007919" 460.69344200145 -1.5707503030572 0.360680515802657 -4.35496300531138 1.33089392845575e-05 0.000363911297666305
"CGI_10007920" 153.20177382752 -2.50780453047909 0.484146617085244 -5.17984519973944 2.220701064569e-07 1.22923928439984e-05
"CGI_10007928" 107.056449283184 -1.22358930145252 0.465955887513192 -2.62597669488162 0.00864007327897032 0.049788179233071
"CGI_10007943" 208.129799357273 1.13053445582764 0.323808310537339 3.49136948941053 0.000480551177810104 0.00602165672761546
"CGI_10007955" 251.795399361639 2.41410498965989 0.552328931694336 4.37077410059679 1.23806828999082e-05 0.000344321309729447
"CGI_10007956" 71.0552191415656 1.23303760659572 0.457241790971134 2.69668615368005 0.00700332413880361 0.0430004575800197
"CGI_10007957" 345.038055222375 -1.34551009931415 0.361956687374234 -3.7173234982201 0.000201344558864448 0.00311380903811152
"CGI_10007958" 173.988041247176 -2.17888029389856 0.364991526263784 -5.96967364202274 2.37728631790315e-09 2.53894178752056e-07
"CGI_10007972" 54.764637367089 -1.69709231792748 0.433574282123247 -3.91419045801491 9.07080186377799e-05 0.00166631811933635
"CGI_10007978" 27.3944199872319 -1.66612236244716 0.5104314400292 -3.2641452539676 0.00109794860773499 0.0111935854679213
"CGI_10007980" 122.196816710016 -1.56657856693577 0.481683791933615 -3.25229661693012 0.001144764896173 0.0115582574984575
"CGI_10008016" 39.0622721432361 1.14980031716496 0.418243003348938 2.74912026730472 0.0059755456460445 0.0385280071591795
"CGI_10008022" 341.500194862156 -1.67663908659962 0.550493408079072 -3.04570238624691 0.00232137488423455 0.0192539435350217
"CGI_10008025" 172.647710929107 -1.18246113731923 0.437889376781362 -2.70036497804703 0.00692634452818316 0.0426865958091288
"CGI_10008027" 54.3316884673499 -2.61753440004974 0.730692489579037 -3.58226536796312 0.000340627514070456 0.00463600685566957
"CGI_10008028" 106.293288093822 1.05463333139278 0.391731321071363 2.69223642497725 0.00709746116061756 0.0433731083245279
"CGI_10008035" 161.572142044835 -2.18889825982187 0.55133840601941 -3.97015378563127 7.18262564448883e-05 0.00139175828389903
"CGI_10008036" 913.01924208735 -1.86904502157055 0.504968387006354 -3.70131095265382 0.000214488430361084 0.00326698988392269
"CGI_10008041" 361.597351072398 1.65746311728619 0.58781255280393 2.81971371550319 0.0048066511390472 0.0325754229490635
"CGI_10008056" 17.4045693231297 2.31825372359641 0.670069487870947 3.45972136555917 0.000540734610000989 0.00660466853118285
"CGI_10008089" 120.632697692023 1.53726787196753 0.461004095244108 3.33460784367549 0.000854197705385298 0.00934307835714907
"CGI_10008099" 513.383526384994 -2.71199230840658 0.378417919268414 -7.16665932112731 7.68499535802341e-13 1.72977221605763e-10
"CGI_10008117" 354.547636544854 -1.57915927215583 0.317166994917762 -4.9789520897825 6.39294641211101e-07 2.99923346403844e-05
"CGI_10008123" 114.162661410462 -1.27703822483832 0.43711314365042 -2.92152785471861 0.00348319127314647 0.025791525593494
"CGI_10008130" 538.864467563449 1.52168543393935 0.380035371295241 4.00406264488782 6.22638651054817e-05 0.00123547839874877
"CGI_10008156" 122.829772106699 -0.937841989424079 0.352601176913842 -2.65978122260562 0.00781914232151568 0.046454302352565
"CGI_10008157" 73.774670149631 -2.10139446349556 0.427303537863202 -4.91780263276994 8.75210875742321e-07 3.83661161341223e-05
"CGI_10008158" 2232.27251181008 -2.49877949452573 0.374725964648968 -6.66828490752304 2.58809999297102e-11 4.35088365485017e-09
"CGI_10008172" 770.181203095145 -1.39698736521728 0.485650311056985 -2.87652933275556 0.00402074823694043 0.0285303034382678
"CGI_10008177" 130.394010131776 -1.14941979576684 0.426567499168827 -2.69457893066513 0.0070477631919632 0.0431565559909895
"CGI_10008189" 163.054102590616 -1.29377592935008 0.479733640951378 -2.69686304838732 0.00699960509455616 0.0429921617377407
"CGI_10008205" 161.659737241945 -1.45429441421653 0.453967021408492 -3.20352436550213 0.00135756552065813 0.0130619817663323
"CGI_10008211" 376.431868310529 -1.69472511402452 0.358119438864577 -4.73229020853397 2.22000704418814e-06 8.44998907636893e-05
"CGI_10008229" 56.5985676981867 2.31762391494318 0.484505762549696 4.78348059834575 1.72285528245408e-06 6.80003489309485e-05
"CGI_10008233" 48.0736476358861 2.04705202607756 0.763581923378987 2.68085448777911 0.00734344402711009 0.0445464650037457
"CGI_10008235" 148.457350637488 1.54688416760427 0.502753273548044 3.07682564986112 0.0020921763405112 0.0179261697207746
"CGI_10008236" 235.106627482228 1.31723421449881 0.496652524311151 2.65222494605417 0.00799632489456597 0.047182734736997
"CGI_10008237" 41.6303124569575 -1.70541128224099 0.464445973448483 -3.67192607910542 0.000240729319934462 0.00355339962010577
"CGI_10008239" 24.9886892267287 1.53134793185087 0.503764849859935 3.03980702956279 0.00236729773437622 0.0195100579506739
"CGI_10008244" 20.8502915207097 2.10325500737314 0.547417837751638 3.84213823943271 0.00012196710507904 0.00209899029366356
"CGI_10008245" 177.49186034866 -1.37288129927137 0.416629240337647 -3.29521110462328 0.000983477680340422 0.0103417085495312
"CGI_10008264" 78.1852143438156 1.88297335423601 0.548918366854308 3.43033403131833 0.000602838635617893 0.00720074886070951
"CGI_10008276" 250.286356065174 1.65416432297795 0.443471062540875 3.73003891956418 0.000191450195271901 0.00301210549857595
"CGI_10008282" 25.9176437701256 -1.91816375655846 0.500359387332837 -3.8335720386565 0.000126295791746878 0.00215307642718903
"CGI_10008293" 624.276163965487 -1.89936426667774 0.441610478808485 -4.30099455928319 1.70033235490638e-05 0.000442915842692687
"CGI_10008301" 605.130403056862 -2.31293743046129 0.286338088174493 -8.07764501469952 6.60294864290808e-16 2.92397891611315e-13
"CGI_10008315" 1635.01622995231 -1.07942646773645 0.307617418899943 -3.50899006823651 0.000449811701427869 0.00573107456219255
"CGI_10008336" 350.24473894593 -1.18016552605751 0.408343685014967 -2.89012802050375 0.00385084969481328 0.0277224532351427
"CGI_10008366" 437.895555165307 1.29326944489398 0.4011372999162 3.22400695513519 0.00126410329399989 0.0124131423815896
"CGI_10008372" 90.236409575506 -1.64339086646561 0.388128061839166 -4.23414596377885 2.29421902313156e-05 0.000562130102347862
"CGI_10008373" 543.056003640793 -1.26427768928232 0.354124301409831 -3.57015230033355 0.000356773735032845 0.00480889675817099
"CGI_10008379" 67.7010157196515 2.959562908527 0.439384120471016 6.73570748381706 1.63134188680176e-11 2.84794647084354e-09
"CGI_10008385" 137.206225448735 -2.08928159741334 0.372440549800199 -5.60970495434551 2.02671845540571e-08 1.58608190846319e-06
"CGI_10008386" 228.769701881446 -1.14903679730428 0.335214889159399 -3.42776181626557 0.000608579153767864 0.00724974734245693
"CGI_10008387" 169.835588906216 -1.1370376049201 0.314687727620579 -3.61322512802608 0.00030241191714401 0.00420510506275188
"CGI_10008393" 53.1322946063696 -2.22658509726586 0.570693677194068 -3.90154155590669 9.55820486887183e-05 0.00172503745128466
"CGI_10008399" 273.740203898377 -2.15843796681957 0.641412586757628 -3.36513191568407 0.000765070715197659 0.00861032293255485
"CGI_10008403" 760.565719797836 -1.41058918800183 0.360865418769016 -3.90890651926037 9.27148289827042e-05 0.0016883956218756
"CGI_10008406" 380.04055662938 -0.877551824224654 0.305966557598967 -2.86812987377159 0.00412906001059625 0.029066321992677
"CGI_10008409" 23.9297977002587 1.2866629699116 0.488505077940841 2.63387839351675 0.00844157158620698 0.0489464410251711
"CGI_10008410" 69.0396076447365 1.62690385731653 0.378899818603931 4.29375728737722 1.75674518670864e-05 0.000453060591049461
"CGI_10008414" 218.063160410694 -1.21311020290612 0.352782919109354 -3.4386874681143 0.000584541650172575 0.00704710371881359
"CGI_10008434" 865.907338641425 -1.29756621421204 0.471927900415418 -2.74950095781548 0.00596860884306846 0.0385280071591795
"CGI_10008437" 110.112527501283 1.5685458049831 0.48295967075016 3.2477780236738 0.00116309970709276 0.0116863521206288
"CGI_10008440" 109.392636924054 -1.0939028314763 0.366857701543161 -2.98181781893872 0.00286542456988373 0.0221627007025394
"CGI_10008441" 46.4115529449317 -2.1638015878366 0.512553751790319 -4.22160910983204 2.42564489884387e-05 0.000588770170901194
"CGI_10008442" 1109.91391747664 -2.29166670950482 0.379319667803881 -6.04151828660167 1.52670700201242e-09 1.67993286839621e-07
"CGI_10008453" 169.78612729753 1.15314838570954 0.426470906908428 2.70393212533286 0.0068524284725156 0.0423412594066829
"CGI_10008467" 24.6882029135924 1.80646242889407 0.626939028508083 2.8814004978967 0.00395912217912572 0.0282443309564662
"CGI_10008469" 650.634142667612 -1.53759867019342 0.309408802030502 -4.96947294357141 6.71351375006762e-07 3.12539886272379e-05
"CGI_10008479" 108.624977875306 -1.46528917059404 0.521310947226957 -2.810777671922 0.00494219235215432 0.033307514604942
"CGI_10008488" 330.95524051806 -1.62121835085081 0.403292905741065 -4.01995256492738 5.82098605375299e-05 0.001172983604794
"CGI_10008489" 383.120294075754 -1.03848457938759 0.304670526243109 -3.40854953117105 0.000653092276965948 0.00764016970399082
"CGI_10008500" 33.8884806448396 1.38087110865861 0.522124820328789 2.64471454888709 0.00817598565518243 0.0480243272583281
"CGI_10008504" 424.661218380675 -1.79870685029581 0.398433585003075 -4.51444586500389 6.34825349484759e-06 0.00019782497276619
"CGI_10008505" 457.790974521267 -1.50887385254651 0.317058913032539 -4.75896999114377 1.94583359340728e-06 7.5812349188632e-05
"CGI_10008520" 78.2221893523076 1.2956186904024 0.447801564876701 2.89328754525263 0.00381232106262589 0.0275455230990208
"CGI_10008522" 136.165860110464 1.34986357431957 0.3599182811238 3.75047238530032 0.000176501743258883 0.00282589563545703
"CGI_10008527" 1082.30651960975 -0.754132747829141 0.265970722014158 -2.83539760360916 0.00457686844232501 0.0314631334698531
"CGI_10008582" 64.7857885644032 1.10825174272952 0.391707532596935 2.8292837142601 0.00466523213636754 0.0319081815839598
"CGI_10008592" 95.6050695917289 1.23466446467481 0.388845528929802 3.17520550660029 0.00149730418642284 0.0141736469284114
"CGI_10008598" 108.334777309094 -1.74011311337035 0.402094412641421 -4.32762321152209 1.50727030577055e-05 0.000405422217356593
"CGI_10008605" 47.0460785416014 -1.6324941704417 0.456359991215024 -3.57720703362998 0.000347285107911837 0.00469144971670187
"CGI_10008609" 75.1128110543082 -1.71303098011693 0.542531744071406 -3.15747603497182 0.00159141317033079 0.0148068374505578
"CGI_10008610" 284.614606351342 -1.4736880788382 0.403248757972805 -3.65453842002307 0.000257645081346698 0.00374824046228417
"CGI_10008627" 103.978973811981 2.08283284661373 0.598439364943661 3.48044090784338 0.000500589236757111 0.00622513574148089
"CGI_10008633" 91.6976835403375 1.30376845800554 0.419964480841059 3.10447315781205 0.00190618223048518 0.0168329983349654
"CGI_10008652" 180.833349306817 -1.90492244858817 0.482701016056706 -3.94638168394571 7.93411002056007e-05 0.00150839478045328
"CGI_10008662" 106.867756329931 -0.990136066408653 0.33799888437755 -2.92940631514823 0.00339610170139716 0.025298720590158
"CGI_10008665" 718.88811653366 -1.7519048804144 0.296919987773026 -5.90025916932749 3.629310193436e-09 3.60075168699584e-07
"CGI_10008680" 596.407473033798 -1.54824675220738 0.367972203688836 -4.20751006920241 2.58199901849167e-05 0.000622560082068191
"CGI_10008681" 152.114294767286 -1.06920264027634 0.401027807114973 -2.66615586576968 0.00767241122714091 0.0458979565864812
"CGI_10008686" 196.325115618869 -2.17574564493271 0.368475718074539 -5.90471919371516 3.53247916387996e-09 3.52393910436289e-07
"CGI_10008689" 36.5928710405962 -1.53583755450052 0.563516984481423 -2.72545033565204 0.0064213836255025 0.0405510241297941
"CGI_10008697" 708.45300498043 -1.18840077509903 0.395141810223841 -3.00752981423511 0.00263380288071676 0.0211496351624474
"CGI_10008702" 184.932854579629 -1.97339516372584 0.458695760023603 -4.30218749705532 1.69120102411434e-05 0.000441170198187068
"CGI_10008720" 77.1715207909829 -1.76467570246677 0.535292853262825 -3.29665470351483 0.000978437120503486 0.0103282002092217
"CGI_10008723" 1390.771704185 -2.8904751405816 0.40361206339853 -7.16151820697074 7.97884146530108e-13 1.7666322639513e-10
"CGI_10008728" 48.2452481333897 -1.26318427454468 0.416410623067211 -3.03350636263858 0.00241729613757495 0.0198102343284049
"CGI_10008737" 205.511835992706 2.1864661986903 0.544792877484539 4.01338983869581 5.98529419900378e-05 0.00119811468001227
"CGI_10008754" 521.559767365914 -1.26595191250234 0.348971709769002 -3.6276634382206 0.00028599773393949 0.00404412704207758
"CGI_10008760" 56.4404060417895 -1.65389087400457 0.558086571012517 -2.96350236667399 0.00304159722939778 0.0232518902302931
"CGI_10008761" 42.8315324146755 2.17020789978316 0.532725910526787 4.07377951193917 4.62562762422903e-05 0.000977682132078024
"CGI_10008774" 140.904418924414 1.46034003716153 0.373210382245767 3.9129137522221 9.11891105314668e-05 0.00167066548013049
"CGI_10008778" 113.062886786103 1.30316900684172 0.4247944126517 3.06776400072434 0.0021566686626328 0.0182602521895304
"CGI_10008780" 868.948499104463 -1.0754338392623 0.320576199843483 -3.35469021027563 0.000794539083119747 0.00885009300191541
"CGI_10008803" 109.310510272907 0.914887408046143 0.339594314435524 2.69405985069825 0.00705874882331508 0.0431946894627936
"CGI_10008812" 224.200554107426 -1.52226004078623 0.443143391119087 -3.43514102047647 0.000592245546892423 0.00710694656270907
"CGI_10008814" 62.055277835982 -1.32583731153933 0.459708568631228 -2.88408222515186 0.00392556239922319 0.0280909773543682
"CGI_10008817" 389.315400641723 -2.02560517400154 0.457169614302746 -4.43075198051142 9.3905045414653e-06 0.000270196514191512
"CGI_10008821" 32.4454732777218 1.47051683995744 0.512832722097036 2.8674395696599 0.00413807822565836 0.0291000825639373
"CGI_10008824" 276.04699020614 1.05410722811514 0.320053758252215 3.29353179250739 0.00098937152022589 0.010395271597929
"CGI_10008833" 1005.33548868402 -1.8715981993477 0.505176724639732 -3.70483854077488 0.000211525426375972 0.00323543019484596
"CGI_10008850" 317.497882404944 -1.24228666618068 0.441547605273981 -2.81348296614549 0.00490079825690176 0.0331022667977337
"CGI_10008857" 669.759162433574 1.26122205252183 0.335530925427866 3.75888467184815 0.00017067248105579 0.00275198007642001
"CGI_10008878" 152.135002849832 1.64587628863089 0.42792385160807 3.84618964903674 0.000119968918607726 0.00207641152167957
"CGI_10008885" 17.8513546995831 1.74985186814282 0.566207018318178 3.09048071028941 0.00199832784378909 0.0173845904800358
"CGI_10008888" 151.531853740678 -1.63451271728245 0.497024033395296 -3.28859895590296 0.00100687382272876 0.0105243529795413
"CGI_10008901" 274.100862360249 -1.29067611600765 0.417906148394104 -3.08843533642029 0.00201213477283117 0.0174545240972398
"CGI_10008925" 177.716747266501 1.02824130343923 0.309058764453756 3.32700904068064 0.000877835254387222 0.00953228282216173
"CGI_10008932" 617.567254403029 -1.54428185608092 0.395696673513635 -3.90269102433511 9.51291068086987e-05 0.0017219980690117
"CGI_10008948" 38.9359083401474 1.45804555118547 0.489469610176808 2.97882753264047 0.00289353594694219 0.0222984035028363
"CGI_10008964" 2811.79206084391 -1.74876434675318 0.435124656959069 -4.0189962089822 5.84466111932139e-05 0.00117514581708083
"CGI_10008967" 70.2072311209863 1.71775710361691 0.603198832684167 2.84774606736735 0.00440300411119653 0.030476912940482
"CGI_10008980" 19.4190384823391 -1.70736660005293 0.530195987684129 -3.22025560304715 0.00128076346281409 0.0125086290644715
"CGI_10008988" 120.164484068434 1.18654143846051 0.385210044035509 3.0802453280557 0.00206830152569107 0.0177803420930147
"CGI_10008992" 1023.78093694292 -1.35474039456871 0.40948167227723 -3.30842742493127 0.000938214983889294 0.0100142452954109
"CGI_10009011" 1610.98593765755 -0.849254471541634 0.309871211805883 -2.74066915281451 0.00613142123966817 0.0392393669465687
"CGI_10009014" 510.675358865104 -1.70885737211983 0.362238313127489 -4.7174948374895 2.38766457370606e-06 8.89681137428829e-05
"CGI_10009020" 23.8957235570099 1.37822838611519 0.481129982721058 2.86456557606437 0.00417581683136351 0.0292311705337431
"CGI_10009034" 34.5703438467641 1.71523963839913 0.51948070199519 3.30183514384913 0.000960545070043006 0.0101973744415425
"CGI_10009043" 30.2711185276766 1.77086227590499 0.479581398710869 3.69251660023747 0.000222045841997938 0.00335082519671687
"CGI_10009045" 219.167973694836 1.39574677791011 0.497078750101439 2.80789870342532 0.00498659094824647 0.033535147688549
"CGI_10009051" 20.735032183106 1.74819125709066 0.5883726887718 2.9712311438859 0.00296608449682105 0.0227416512349168
"CGI_10009055" 55.0676795928545 1.72816542139041 0.463132532571702 3.73147058314858 0.000190365242306633 0.00299763342525518
"CGI_10009086" 481.770780265761 1.44743424119058 0.439818828330971 3.29097834825153 0.00099839597429511 0.0104719106350676
"CGI_10009088" 404.473770544989 -1.03723122837841 0.326586573709959 -3.17597633177528 0.00149333134474657 0.0141507953524106
"CGI_10009089" 385.250382124616 -1.7192061800559 0.559583255165648 -3.07229740022685 0.00212417974646815 0.0181063884867962
"CGI_10009092" 754.79164514419 -0.941635290334157 0.350762522676045 -2.68453791228953 0.00726301453938992 0.0441565500668359
"CGI_10009105" 97.6007741734994 -2.23194821254552 0.4330894293129 -5.15355042510857 2.55600302359646e-07 1.37705610968598e-05
"CGI_10009111" 490.997994853563 -1.36885749561791 0.437663012166429 -3.12765177217529 0.00176208816742112 0.015908738323072
"CGI_10009119" 173.908207984632 -1.89213748788716 0.583361835187435 -3.24350578621451 0.00118068412519258 0.0118237732912281
"CGI_10009122" 97.9031002840469 1.02646680686138 0.390188171807615 2.63069688172784 0.00852099981349012 0.0493169501478249
"CGI_10009129" 251.986682473231 -1.21327711570418 0.357290236689438 -3.39577461434744 0.000684346861564306 0.00792862973828232
